c1,c2,spectral_radius,rho_bar,lyapunov_condition,log10_lyapunov_condition,damping_regime
1.7550000000000001,-0.9639166666666666,0.9817925782295702,0.999,17.270559850842048,1.2373064160961487,underdamped
1.7875000000000003,-0.9639166666666666,0.9817925782295702,0.999,20.61967366348651,1.314281787656103,underdamped
1.82,-0.9639166666666666,0.98179257822957,0.999,25.481546841355982,1.4062257880383024,underdamped
1.8525000000000003,-0.9639166666666666,0.9817925782295702,0.999,33.18040270489583,1.5208816526784796,underdamped
1.885,-0.9639166666666666,0.9817925782295703,0.999,47.22283849155163,1.674152088294762,underdamped
1.9175000000000002,-0.9639166666666666,0.9817925782295701,0.999,80.94387804301935,1.9081840077197152,underdamped
1.95,-0.9639166666666666,0.9817925782295703,0.999,272.56037206989396,2.435462713412006,underdamped
-1.9175,-0.9478333333333333,0.973567323472462,0.993567323472462,123.7645979090399,2.0925964352213047,underdamped
-1.885,-0.9478333333333333,0.973567323472462,0.993567323472462,58.98578710146977,1.7707473789811259,underdamped
-1.8525,-0.9478333333333333,0.9735673234724619,0.9935673234724619,38.511539347505334,1.5855908781856027,underdamped
-1.8199999999999998,-0.9478333333333333,0.9735673234724619,0.9935673234724619,28.471786522832243,1.4544147187333725,underdamped
-1.7874999999999999,-0.9478333333333333,0.9735673234724618,0.9935673234724618,22.509487789157845,1.3523656125983314,underdamped
-1.755,-0.9478333333333333,0.9735673234724616,0.9935673234724616,18.55983858828363,1.268574194915033,underdamped
-1.7225,-0.9478333333333333,0.973567323472462,0.993567323472462,15.750835164287977,1.197303586546291,underdamped
-1.69,-0.9478333333333333,0.973567323472462,0.993567323472462,13.650645031202494,1.135153173492031,underdamped
-1.6575,-0.9478333333333333,0.9735673234724619,0.9935673234724619,12.020990946160097,1.0799402700552663,underdamped
-1.625,-0.9478333333333333,0.973567323472462,0.993567323472462,10.719634334694579,1.0301799710719641,underdamped
-1.5924999999999998,-0.9478333333333333,0.9735673234724618,0.9935673234724618,9.65641854064353,0.9848160812351742,underdamped
-1.56,-0.9478333333333333,0.9735673234724619,0.9935673234724619,8.771430121812125,0.9430704078901151,underdamped
-1.5274999999999999,-0.9478333333333333,0.9735673234724619,0.9935673234724619,8.02329864539204,0.9043529579300177,underdamped
-1.4949999999999999,-0.9478333333333333,0.9735673234724617,0.9935673234724617,7.382538145801831,0.8682056996558689,underdamped
-1.4625,-0.9478333333333333,0.9735673234724617,0.9935673234724617,6.827565523024889,0.8342658766845796,underdamped
-1.43,-0.9478333333333333,0.973567323472462,0.993567323472462,6.342219146895317,0.8022412444149793,underdamped
-1.3975,-0.9478333333333333,0.9735673234724619,0.9935673234724619,5.914157169642749,0.7718928617865781,underdamped
-1.365,-0.9478333333333333,0.973567323472462,0.993567323472462,5.533791991651177,0.7430228305230597,underdamped
-1.3325,-0.9478333333333333,0.9735673234724619,0.9935673234724619,5.1935625593842705,0.7154653673098353,underdamped
-1.2999999999999998,-0.9478333333333333,0.9735673234724619,0.9935673234724619,4.887425804564185,0.6890801774805596,underdamped
-1.2675,-0.9478333333333333,0.973567323472462,0.993567323472462,4.610493913035895,0.663747452985297,underdamped
-1.2349999999999999,-0.9478333333333333,0.9735673234724616,0.9935673234724616,4.358770862653512,0.6393640390794421,underdamped
-1.2025,-0.9478333333333333,0.973567323472462,0.993567323472462,4.1289579180858365,0.6158404566125946,underdamped
-1.17,-0.9478333333333333,0.9735673234724617,0.9935673234724617,3.9183079064923203,0.593098560509248,underdamped
-1.1375,-0.9478333333333333,0.973567323472462,0.993567323472462,3.724514574004961,0.5710696780054799,underdamped
-1.105,-0.9478333333333333,0.973567323472462,0.993567323472462,3.545627550701961,0.5496931133375842,underdamped
-1.0724999999999998,-0.9478333333333333,0.9735673234724618,0.9935673234724618,3.379986266298646,0.5289149356377637,underdamped
-1.04,-0.9478333333333333,0.973567323472462,0.993567323472462,3.2261680662006667,0.5086869880753574,underdamped
