step,step_size,momentum,progress_signal,true_curvature,observed_curvature,plant_prediction,funnel_lower,funnel_upper,static_prediction,gamma_p_estimate,gamma_r_estimate,true_edge_utilization,predicted_edge_utilization,upper_edge_utilization
242,0.26222222222222225,0.85,0.8476513103835658,12.82882638155366,12.843511163349408,12.820824174534357,12.69750137795397,12.960672980947981,12.777911816525414,0.02736715275137858,0.4266383793451876,0.933632078405835,0.9338625016018853,0.9440490195999147
243,0.2605050505050505,0.85,0.8383730676442531,12.868913770240091,12.891836415952213,12.86645504715427,12.743244172902582,13.005845823206126,12.810341327898776,0.027552306347693373,0.4280945489790959,0.9283261290131001,0.9310490338555236,0.9411357008431145
244,0.2587878787878788,0.85,0.8300030258764235,12.881196375015659,12.868709746484384,12.914704913590672,12.791569425505386,13.053683366354393,12.846031620225675,0.027220457692322356,0.4254846729376767,0.925088582473488,0.9283803027109793,0.9383708413187418
245,0.25707070707070706,0.85,0.8225882173410622,12.888902255154225,12.921961905535651,12.89110097425272,12.768442756037558,13.029714539822926,12.874132993992738,0.02744093144198403,0.42721862348317624,0.9198272944560844,0.9205345673252853,0.9304327582449311
246,0.25535353535353533,0.85,0.8161703067299197,12.905944295491294,12.905268439915302,12.94435837896761,12.821694915088825,13.082655996197962,12.904877246378648,0.027164065053038706,0.42504116413992604,0.9142296549110516,0.9181632430423714,0.9279729056786882
247,0.25363636363636366,0.85,0.8107853570466489,12.922935093099362,12.925949846705116,12.927292666098168,12.805001449468476,13.065324538129204,12.928175115557718,0.02715462353135686,0.42496690980490565,0.909282439000523,0.9107865287478256,0.9205115015500122
248,0.25191919191919193,0.85,0.8064636269644944,12.932932648485561,12.92176590174336,12.94784906288707,12.82568285625829,13.085666407344153,12.950481668298448,0.026972323983070878,0.4235331862814483,0.9043153794104885,0.9060587980594936,0.915702918628404
249,0.2502020202020202,0.85,0.8032294007992069,12.944477732607455,12.901904999256198,12.943430865374443,12.821498911296533,13.081085654260399,12.968255582045986,0.026683427591049653,0.4212611150833726,0.8988460766077087,0.8995757085727412,0.9091427936476714
250,0.24848484848484848,0.85,0.8011008520525815,12.969962149211085,12.98324639201876,12.92328111583507,12.801638008809372,13.060825806283578,12.980442546113224,0.02709926960431164,0.4245315701232298,0.8934740522506828,0.8920109861098281,0.901504811544826
251,0.24676767676767675,0.85,0.8000899412933883,13.004004385892273,13.032067495042599,13.004928245045567,12.881782958603903,13.143611945206942,13.000096204145068,0.027287133327239803,0.42600905397493877,0.889046507590423,0.8914433137667317,0.9009496066818338
252,0.24505050505050505,0.85,0.8002023489495125,13.037806872624133,13.036506219210414,13.053902723227154,12.930604061627742,13.192581579882134,13.022644419789758,0.027166759064105102,0.42506235161446815,0.885177178456079,0.8885737375574936,0.8980135497416963
253,0.24333333333333335,0.85,0.8014374433889544,13.066762805037161,13.057202518969612,13.058278677139915,12.935042785795558,13.19700491628355,13.043296867681665,0.02715930527651188,0.42500373012740617,0.8812591682421868,0.8826429105844572,0.8920197767487956
254,0.24161616161616162,0.85,0.8037882844690447,13.098780773964753,13.093609339076567,13.079032850365191,12.955739085554756,13.217858042761003,13.064207745750139,0.02726050340639905,0.4257996187662607,0.8769836315838633,0.8778071430435898,0.8871244791886734
255,0.2398989898989899,0.85,0.8072416625339318,13.09348277485681,13.092914905766445,13.11561515316786,12.99214590566171,13.254589921503412,13.08729040377215,0.027102327902138613,0.4245556225884032,0.8728845212729036,0.8740063408746821,0.8832674260261111
256,0.23818181818181816,0.85,0.811778172641211,13.116947074107332,13.095795264736331,13.114915983985167,12.991451472351589,13.254089710553263,13.109144921068626,0.026968437989961718,0.42350262427630364,0.866285981568809,0.867704037324271,0.8769119960012511
257,0.23646464646464646,0.85,0.8173723236006053,13.145523562470878,13.166889439763171,13.117838519560065,12.994331831321475,13.257259056448676,13.128978286235379,0.027314012836522506,0.42622045211124765,0.8615817368261858,0.8616402910855812,0.8707980766314913
258,0.23474747474747476,0.85,0.8239926812119978,13.154722155449845,13.1683294356208,13.189395986434997,13.065426006348314,13.329109370287943,13.156277736419895,0.02716451949050435,0.4250447381349829,0.8571884612565186,0.860049278127804,0.8691596570299995
259,0.23303030303030303,0.85,0.8316020448979443,13.1884156303065,13.171308708289905,13.190919505577773,13.066866002205943,13.330969679053663,13.179665495556538,0.02702420549383361,0.42394121659810247,0.8515135806010885,0.8538566582314232,0.8629221955549047
260,0.2313131313131313,0.85,0.8401576567381445,13.20662292057853,13.186945316526087,13.194013301452815,13.069845274875048,13.334441843559512,13.204040823132155,0.026973169003568328,0.42353983207830515,0.8474038101403446,0.8477634809294877,0.856786526985165
261,0.22959595959595958,0.85,0.8496114417312877,13.223467459905835,13.222567367010978,13.209862029531271,13.08548188311123,13.350707897045165,13.226034409818014,0.02706583244373043,0.42426859830495794,0.8422742395756171,0.8424808191112394,0.8514634974742888
262,0.22787878787878788,0.85,0.8599102779342062,13.261539569803631,13.250039068108316,13.245841554510188,13.121103933596121,13.387140836700793,13.245233637864555,0.027096775432593968,0.42451195431673555,0.8370410378660933,0.8384573105211836,0.847401507508333
263,0.22616161616161617,0.85,0.8709962949603977,13.267271390571734,13.210671227136299,13.27364025911548,13.14857563469346,13.415425947983875,13.264880313832975,0.02662730543120617,0.4208197335138001,0.8331253394161148,0.8338855370415139,0.8427928927479209
264,0.22444444444444445,0.85,0.882807199160615,13.283956521265198,13.26031439969646,13.234178004065216,13.106208070925483,13.379479505062331,13.277338961115792,0.026824480021819336,0.4223704441515834,0.8271570434862624,0.8250938138336955,0.8341527345748737
265,0.22272727272727272,0.85,0.8952766236582969,13.31125118929884,13.315380548325058,13.284329729601785,13.155851243485644,13.430173500949012,13.29548036234414,0.027061599502541042,0.4242353076719657,0.8218609463914074,0.8218840363011205,0.8309071989223504
266,0.221010101010101,0.85,0.9083345012729446,13.317641229782149,13.324162400588037,13.339961532812847,13.210917392114242,13.486370083387209,13.315068132102851,0.026939438684413477,0.4232745546682362,0.817200269421601,0.8189628460660636,0.8279511151080586
267,0.2192929292929293,0.85,0.9219074582359531,13.34091555695968,13.336358145573096,13.348998070031888,13.219699244377221,13.495990089724963,13.334699211807838,0.026840466031918937,0.42249616864701695,0.8112401545975602,0.8131502471952645,0.822104222356703
268,0.2175757575757576,0.85,0.9359192264865479,13.360874295070147,13.37816163920999,13.361478653780228,13.23189498936228,13.50906889201001,13.353582532143056,0.026972759149010764,0.42353660871255405,0.8062943914054755,0.8075371778968186,0.8164571939783828
269,0.21585858585858586,0.85,0.9502910722310975,13.394617342568052,13.39798722698467,13.403793611422735,13.273698482999174,13.551992782496228,13.374359350016254,0.026926132135396498,0.4231699032167046,0.8011276197689366,0.8037010928061274,0.8125872215542772
270,0.21414141414141413,0.85,0.9649422383576726,13.435446834068625,13.436071931960232,13.423969389197714,13.293524070773854,13.5727841057767,13.398467360359431,0.02702453533685606,0.42394381070052767,0.7967617498946203,0.7985077189982926,0.8073597728464255
271,0.2124242424242424,0.85,0.9797903982198668,13.46454517597279,13.474180633829748,13.462550312199637,13.331608775749416,13.611983047847001,13.422138937817792,0.027120258424482502,0.42469664000678964,0.7927818375995037,0.7943811253242377,0.8031986630084803
272,0.2107070707070707,0.85,0.994752118240028,13.48915333153262,13.467517088167654,13.501158568344719,13.369717477618932,13.651207649823073,13.446604935367837,0.02684007294537739,0.4224930771559701,0.7880763534534018,0.7902193258576622,0.7990016598633819
273,0.208989898989899,0.85,1.0097433267324576,13.538575449669988,13.555549741335998,13.49461867271326,13.363053931956838,13.645278302376012,13.469214322194425,0.027353374154946177,0.42653001540237423,0.783082442282295,0.7833997203659859,0.7921459261396175
274,0.20727272727272728,0.85,1.024679786312222,13.551673142113078,13.533975352195059,13.583578190920006,13.446910091947085,13.739014992361843,13.4998186525279,0.026930912435268198,0.4232074986383042,0.7794937380113023,0.7820848049317579,0.7910341965299242
275,0.20555555555555555,0.85,1.0394775672350445,13.567990739649208,13.540564809281777,13.561969431536692,13.425335702806146,13.717993052237935,13.524516161630366,0.026746712330328326,0.42175882788756097,0.7737838059539874,0.7743717113686073,0.7832804674888943
276,0.20383838383838385,0.85,1.0540535190085294,13.601849165487675,13.62888756329679,13.568757275535468,13.431925159892865,13.725349977538206,13.54913231338266,0.02726923337313967,0.42586827696532203,0.7682436956400701,0.7682870982612394,0.7771536547326628
277,0.20212121212121212,0.85,1.0683257376246735,13.636407934164454,13.664473063284722,13.658019987154608,13.515990444122764,13.819417762668504,13.578124136594322,0.027325819193249598,0.42631330506412163,0.7636728445606294,0.7668265430498421,0.7758881858333243
278,0.20040404040404042,0.85,1.0822140257882404,13.66169056006605,13.666423658914574,13.69404544808181,13.551575944110697,13.855965775529357,13.609418310274,0.027081586801857547,0.4243925009369512,0.7591086796122973,0.762317232575598,0.7713309791989408
279,0.1986868686868687,0.85,1.0956403435549058,13.681249184125615,13.681635971364813,13.696095337982173,13.553526539740549,13.858509781375917,13.639403172056738,0.026952769986526976,0.42337940079439584,0.7539995884301325,0.7558984155390274,0.7648621980910895
280,0.19696969696969696,0.85,1.1085292468469943,13.725176969857552,13.738020673901676,13.711513905178418,13.568738852190787,13.874390856905533,13.666839892123418,0.027190506911756313,0.4252491203044026,0.748553196101149,0.7502090941385497,0.7591207118677269
281,0.19525252525252526,0.85,1.120808311382731,13.768803600526182,13.761464651117427,13.768496020039082,13.62512355472765,13.931800933652681,13.698696131691124,0.027127072182207095,0.4247502278780967,0.7444098508062471,0.7467593380116596,0.7556164760031041
282,0.19353535353535353,0.85,1.1324085396369044,13.811462800287343,13.837566571843759,13.792183579311905,13.648567531943401,13.955879220011806,13.728774607668564,0.027538550505261376,0.4279863639887042,0.7402084090518565,0.741465312512952,0.7502655607615774
283,0.19181818181818183,0.85,1.1432647485461693,13.850236940607243,13.825215092591566,13.869050425862483,13.724669452669733,14.033097135979215,13.765219825128497,0.02713947524022604,0.4248477736823061,0.7359138007223812,0.7389822322871172,0.74772310497263
284,0.1901010101010101,0.85,1.1533159357804421,13.885917757128704,13.890314684574724,13.856515481874839,13.71231797341754,14.020871458571344,13.799208733616856,0.02744816100345608,0.4272754815085757,0.7313733423743779,0.7317048859957477,0.7403838407696764
285,0.18838383838383838,0.85,1.1625056225222532,13.910403025584817,13.891848791686206,13.922223326069139,13.777417565400699,14.086844908431404,13.834872401114334,0.02717012734967048,0.42508884202705666,0.7266340240472792,0.7285338525005315,0.7371483096022605
286,0.18666666666666668,0.85,1.1707821708279451,13.93343673095583,13.954116916552804,13.923659092366325,13.77895167251218,14.088501055066107,13.86962765350999,0.027449291093283815,0.4272843692781005,0.7212801568821757,0.7219675084930688,0.7305148695219463
287,0.18494949494949495,0.85,1.1780990737874244,13.96801951042213,13.9980959462705,13.986454900965922,13.841219797378779,14.151470751743055,13.905980505296789,0.027556028818145912,0.4281238249345404,0.7158283573058396,0.7185521583520932,0.7270298245353966
288,0.18323232323232325,0.85,1.1844152168520248,13.979619361564486,13.987224186859256,14.030733726118724,13.885198827096474,14.195876004442852,13.943810841664655,0.027157307062510284,0.4249880148585207,0.7109424071802959,0.7141344270252348,0.7225398168366817
289,0.18151515151515152,0.85,1.1896951088620513,14.032132797307819,14.065097809558106,14.01953310224139,13.87432706768523,14.184753676667386,13.976205073902834,0.02757424260107086,0.42826707010040155,0.704864646260701,0.7068771320069522,0.7152076980070509
290,0.1797979797979798,0.85,1.1939090814758302,14.059092749290189,14.087736852030613,14.098018948214342,13.95220069038408,14.26326931013518,14.01121931871883,0.027480383720356157,0.42752890214315054,0.7008192025591446,0.7041098127896052,0.7123630575768973
291,0.1780808080808081,0.85,1.1970334558796523,14.105737057585273,14.12701920978932,14.120631790724289,13.981371921524595,14.279331153773992,14.048403570429654,0.02753849699545013,0.42798594315236177,0.6954596104657296,0.6985037555288137,0.7063541196437584
292,0.17636363636363636,0.85,1.1990506758418455,14.141879606755083,14.160062577465387,14.160039263223384,14.026027215429433,14.313298473680613,14.087896846309913,0.027538708215836538,0.42798760432837385,0.6910386336291775,0.6936988931983172,0.7012070464378886
293,0.17464646464646466,0.85,1.1999494063633318,14.186459871529896,14.175616782094291,14.193107634040993,14.060443537703781,14.344878730089357,14.126722114433168,0.02738105421308659,0.42674770958132147,0.686063687993253,0.6885489085088912,0.6959117655534373
294,0.17292929292929293,0.85,1.1997245973703337,14.187628524157535,14.208185411864369,14.208466506335663,14.075997742332685,14.36007522304492,14.163895848551523,0.027378535676385866,0.4267279021525787,0.6814595763204035,0.6825166851528243,0.6897993485368379
295,0.1712121212121212,0.85,1.1983775120913422,14.233982301306655,14.24752767057857,14.24099523333294,14.108566372102763,14.392395324399756,14.201985219563701,0.02743666617139681,0.4271850785905404,0.6747483262751689,0.6772863894640666,0.6844868146705271
296,0.1694949494949495,0.85,1.1959157199588848,14.262736841068639,14.255610522005759,14.280339610956208,14.147908630816964,14.431486040260472,14.23968459283526,0.027218287716361075,0.42546760681979395,0.6701633642422157,0.6723459558693747,0.6794622215363937
297,0.16777777777777778,0.85,1.1923530540759824,14.2773613597707,14.306767198803733,14.28806433049108,14.155991482244152,14.438913495977996,14.273906529175564,0.0273820571799852,0.4267555975725388,0.6647139700621495,0.6658943561432571,0.6729246721890979
298,0.16606060606060608,0.85,1.1877095334862977,14.309741457415196,14.32515566141452,14.339289129162868,14.207148159042127,14.48979907320378,14.312611453169152,0.027259438280208638,0.42579124191349826,0.6585853556527225,0.6614419564630684,0.6683846710535079
299,0.16434343434343435,0.85,1.1820112506847464,14.338821756007826,14.296747951928719,14.357376624149072,14.225536621652914,14.507507230111292,14.348848616435227,0.026738671615054395,0.4216955904152686,0.6532533487995097,0.6554279396041117,0.6622815449885261
300,0.16262626262626262,0.85,1.1752902250006614,14.38143169162897,14.403632977727817,14.328173651307395,14.195755957568831,14.479259780811255,14.37795609948955,0.02737990955352813,0.4267387072258536,0.6477413868454714,0.647260369770059,0.6540855288189146
301,0.16090909090909092,0.85,1.1675842226773698,14.436659038675987,14.434970256361117,14.43560132814085,14.30264098336793,14.586234126015368,14.414265443860957,0.027374607746132724,0.4266970103261569,0.6428064165197798,0.6452276351214471,0.6519604647234143
302,0.1591919191919192,0.85,1.1589365446591777,14.463607471513404,14.466692042123343,14.46669568967382,14.33397826200123,14.616841602692267,14.450947058578732,0.027374577470243293,0.42669677221665375,0.6383887386350549,0.6397169586679556,0.6463564075713527
303,0.1574747474747475,0.85,1.149395783278209,14.48352800567812,14.468084522402748,14.498156266036663,14.365700047763456,14.647784229617173,14.487617009280449,0.02712812639687978,0.4247585189155086,0.6326813705973456,0.6341926380120976,0.6407378118398758
304,0.15575757575757576,0.85,1.1390155492083067,14.522972461264043,14.519037491436972,14.498983880189682,14.36709252804286,14.648065446264951,14.517626966673113,0.027290300954998903,0.4260339662825911,0.6266442251614944,0.6273129389240317,0.6337631009579281
305,0.15404040404040406,0.85,1.1278541702202778,14.548381583377944,14.555650688009294,14.549816971175634,14.418045497077085,14.698326422867934,14.550569109894486,0.02733682863270594,0.4263998905355452,0.6214234849446596,0.6225721347093952,0.6289267058045344
306,0.15232323232323233,0.85,1.115974363431203,14.57560815059332,14.619186275829222,14.586157887940907,14.454658693649407,14.734072341278791,14.585296430423325,0.027596488310160396,0.42844202498491746,0.6155712521810871,0.6171696435189363,0.6234282011966447
307,0.1506060606060606,0.85,1.1034428828894922,14.60313504799482,14.631272164306672,14.64963742444781,14.518194281469334,14.796936917345482,14.62207990893414,0.02745423613068988,0.42732326030399786,0.6097708123606802,0.6128678282786668,0.6190301050438304
308,0.1488888888888889,0.85,1.090330144475941,14.642199079721541,14.659906471180587,14.661206345553524,14.530280169946785,14.80787391424438,14.655747809194818,0.02744432048310703,0.4272452771311184,0.6039568198862056,0.6063585340444977,0.6124244149718355
309,0.14717171717171718,0.85,1.0767098302285136,14.676759280339315,14.674284310066419,14.68945604082869,14.5589144768207,14.835477783904402,14.689549658958972,0.027330388247702016,0.4263492391128343,0.5985882171479877,0.6005201305131145,0.6064896501444644
310,0.14545454545454548,0.85,1.0626584743142042,14.706641882392978,14.695933053226577,14.703327178744138,14.573292315706531,14.848692308902903,14.720927036445834,0.027275743786704075,0.4259194791386818,0.5930003749632048,0.5940738254038036,0.5999471639960771
311,0.14373737373737375,0.85,1.0482550329744376,14.740556655052846,14.758180799000263,14.724524988929112,14.59494105886669,14.869225872484899,14.751611168197103,0.027520451008640114,0.42784401764548713,0.5871928001864537,0.5879068198441674,0.5936842990052192
312,0.14202020202020202,0.85,1.0335804408605547,14.740351943779894,14.71765632181756,14.786625398886454,14.657188804640375,14.930657583038045,14.785726461852295,0.027027194117568924,0.423964721100403,0.5815157872335662,0.5833332017630289,0.5890152795104234
313,0.14030303030303032,0.85,1.0187171562523711,14.75456306510323,14.7663257747763,14.74518938815049,14.611291391311541,14.893924552104155,14.8104920393106,0.02717586047050502,0.42513393105925995,0.5744766792904118,0.5746652093193331,0.5804618743791434
314,0.1385858585858586,0.85,1.0037486977152883,14.790175736022714,14.78274636710086,14.793603509332861,14.659960844270282,14.941670658449057,14.840056554029047,0.027100763906850896,0.4245433223010154,0.5679927195657023,0.5694956233110181,0.5751956269189705
315,0.1368686868686869,0.85,0.9887591747995322,14.835922468977996,14.829073230033789,14.809542496057833,14.681754372740972,14.9515738241984,14.865444599205269,0.027233605770102073,0.4255880780671917,0.5623088698740398,0.5630451762670697,0.5684450766495184
316,0.13515151515151516,0.85,0.9738328154185822,14.869660585871923,14.883992674744452,14.855594209014887,14.728081235673901,14.996970948190592,14.891017182152904,0.02742355778918284,0.4270819856530573,0.5569715000979956,0.5577100182845656,0.5630175962031149
317,0.13343434343434343,0.85,0.9590534925624948,14.894545767354716,14.913232901425479,14.910293333620658,14.783000680384564,15.051026910018779,14.921881748554133,0.027442896125426334,0.4272340750456944,0.5511453881575985,0.5526514448292056,0.557867748264164
318,0.13171717171717173,0.85,0.9445042530055925,14.916518389565342,14.91610830358067,14.939152833530734,14.812512898370494,15.078985763735147,14.952759152578773,0.02729376141388354,0.42606118160677314,0.5449631784688707,0.5465952664120112,0.5517114881007473
319,0.13,0.85,0.9302668506567524,14.943848096713449,14.957380517080933,14.94149878505374,14.815388300525685,15.080720588058275,14.979226206436936,0.027394898133514256,0.42685658727498904,0.5386520529565262,0.5395541227936073,0.5445815767909933
320,0.13,0.85,0.9164212871744606,14.986704000815887,14.97295620961681,14.982485784890462,14.856660514025949,15.12111693282785,14.974808025825938,0.027335160640320308,0.4263867723465934,0.5396389590479856,0.5410342088988223,0.5460403336854501
321,0.13151515151515153,0.85,0.9030453624279734,14.995361349021675,15.007221404279395,14.997641099664275,14.87372758650084,15.134213540217699,14.946112526833915,0.027394305378032873,0.4268519254561019,0.5474940687166747,0.547893622664503,0.5528828852234412
322,0.13303030303030303,0.85,0.8902142373305871,14.995061636982495,14.995880048256218,15.031608204948702,14.907992781163426,15.167639398518947,14.92209452298478,0.02717695970561469,0.4251425761669925,0.5541215178636797,0.5554609429269763,0.5604876848442607
323,0.13454545454545455,0.85,0.8780000115015223,15.02653880617752,14.994875402937884,15.019741419190325,14.896651425140249,15.155260082693871,14.899908436695073,0.027027807298079572,0.4239695435551512,0.5604214955235881,0.5613438712222646,0.5664087101612861
324,0.13606060606060608,0.85,0.866471318129581,15.040656209798552,15.035021560421479,15.018294222753603,14.895646779821915,15.153331579472754,14.877066011281421,0.02712681169923727,0.42474817926873465,0.5679222158227026,0.5676106149845428,0.5727142995945511
325,0.13757575757575757,0.85,0.8556929383150893,15.063155391077439,15.063016850981032,15.058233781631518,14.935792937305509,15.192823417533557,14.857603395632854,0.027154769140084634,0.4249680549676895,0.5747860201387661,0.5754577556280058,0.580601164272747
326,0.1390909090909091,0.85,0.8457254370571831,15.091583429061377,15.10397871089843,15.085982329980217,14.964363092052977,15.219585172459606,14.83858594268031,0.027258746067242427,0.42578579789554954,0.5819855492007192,0.5828674991128721,0.5880294271177575
327,0.14060606060606062,0.85,0.8366248229318706,15.095987839477129,15.118385605170513,15.12678405450028,15.008932623589034,15.256405123166457,14.821077286743138,0.02721073436875425,0.4254082023273167,0.5894355817411178,0.5908104209838494,0.5958730620495991
328,0.14212121212121212,0.85,0.8284422333731744,15.115699010367074,15.108124887687428,15.140928126722688,15.023339517861118,15.270214772854514,14.803045087854258,0.027024983447896802,0.4239473349404189,0.5959611360871021,0.5977352938916617,0.6028392869081454
329,0.14363636363636365,0.85,0.8212236473258046,15.15199665578292,15.14225430442936,15.130318443163429,15.013078800378032,15.259312004039709,14.783441943823503,0.027092008437082708,0.4244744635293749,0.6031011221308075,0.6036844227322782,0.6088311355147157
330,0.14515151515151517,0.85,0.8150096268839951,15.164264209312034,15.130237155867684,15.164334552117204,15.047208217119964,15.293077816100162,14.763895566150985,0.026901898660241952,0.422979315232747,0.6109264644882172,0.6114239268067458,0.6166148378713787
331,0.14666666666666667,0.85,0.8098350893682681,15.202031877049052,15.169878776405342,15.152023257373378,15.035191068558289,15.28056024658407,14.74315646305218,0.027000870719549954,0.4237576965887573,0.6178033566756754,0.6173046512263227,0.6225413433793511
332,0.1481818181818182,0.85,0.8057291111208533,15.208774861193413,15.170443222079717,15.191634163969695,15.074832689095947,15.320009907032803,14.722885024712703,0.02688394107733095,0.4228380849922664,0.6257402009997464,0.6253122143250153,0.6305963673854411
333,0.14969696969696972,0.85,0.8027147641222611,15.226445233419136,15.192797237098587,15.192023358500283,15.078883347656712,15.316797441443649,14.702855769302987,0.026888197791740173,0.4228715625934921,0.6324187526455848,0.6317221834258536,0.6369106006795592
334,0.15121212121212121,0.85,0.8008089863470762,15.262940623640034,15.250545115477651,15.21432954751689,15.101237362675581,15.339034508339813,14.685641744940463,0.02708704878234262,0.42443545754315093,0.6395619672959721,0.6390530676945226,0.6442910959311082
335,0.15272727272727274,0.85,0.8000224865874637,15.271323481353175,15.278102088788879,15.272215363598816,15.158985241054646,15.396897802833882,14.674037410581931,0.02711935939290426,0.42468956943127706,0.6475186931241227,0.647912166940556,0.6532017249687102
336,0.15424242424242424,0.85,0.8003596842791904,15.280799884860476,15.278525014407291,15.299807330710438,15.186542214365874,15.424513868133314,14.670098738338204,0.027002426628023248,0.4237699332761187,0.654301654209492,0.6555220480918866,0.6608651143838263
337,0.15575757575757576,0.85,0.8018186846682896,15.314167995079007,15.299690188366785,15.300176064609024,15.186965139984286,15.424953079051239,14.67903581722933,0.02699975061181312,0.4237488873249593,0.6611389849173641,0.6619773145798854,0.667375916046493
338,0.1572727272727273,0.85,0.8043912894579092,15.33223475128784,15.318901587638017,15.321408552576465,15.20813031394378,15.446301919204688,14.703106576776904,0.026985891230423376,0.4236398880361192,0.6690280462496637,0.6693443635342748,0.674800563642023
339,0.1587878787878788,0.85,0.808063042875517,15.351111137747859,15.406159531732056,15.340707889020381,15.227341713215012,15.465762715642558,14.74858242238592,0.027349568863115455,0.4265000880851503,0.6762702870096658,0.6766440180005623,0.6821599042926517
340,0.1603030303030303,0.85,0.8128133129016081,15.348285715331297,15.36472395353032,15.428389625406115,15.311113444422661,15.557136202326637,14.827908191868385,0.02699357255380673,0.42370029901425676,0.6835637871943281,0.6870048915690097,0.6927377989083158
341,0.16181818181818183,0.85,0.8186154072034775,15.371908146328895,15.359372754033116,15.38682130791833,15.266070194602264,15.51942388023167,14.915192281786952,0.026838933881051456,0.42248411880508996,0.6898976912446897,0.6916298466690564,0.6975902653235448
342,0.16333333333333333,0.85,0.8254367231226154,15.407229003535642,15.429744871376121,15.381526595667996,15.26071899510506,15.51441873052147,15.012793064602828,0.027112933053379144,0.42463902847144736,0.6974291658982554,0.697865558507159,0.7038949238847704
343,0.16484848484848486,0.85,0.8332389308729261,15.41977093500986,15.418196846417977,15.452336422726347,15.331091112448066,15.585557560681218,15.120490590839324,0.026917058873443422,0.4230985451183498,0.7055162102629117,0.707581735182082,0.7136820970547629
344,0.16636363636363638,0.85,0.8419781889203574,15.436034325158456,15.444169328880527,15.440860422899302,15.319543087489922,15.574447963476496,15.222878689201984,0.02693624495371843,0.4232494370699309,0.7125803235118193,0.7135549134824678,0.7197282771000503
345,0.1678787878787879,0.85,0.8516053903337004,15.462036400928216,15.461736490152441,15.467108380278463,15.345515569952472,15.601097448757136,15.313786525510316,0.026904740716345528,0.4230016670308124,0.7198285367119348,0.7212776130197197,0.727525924798944
346,0.1693939393939394,0.85,0.8620664387222807,15.491356362330308,15.50057587092393,15.484930164166528,15.363082731224386,15.61935338988291,15.39054203943309,0.026997613445296543,0.4237320792421244,0.7275486825015887,0.7286259227078359,0.7349510559717632
347,0.17090909090909093,0.85,0.8733025522100163,15.533663059255385,15.518169240236515,15.524152955649287,15.403306675012699,15.657655700632006,15.45447542172629,0.026961640272837258,0.4234491625588238,0.7354482313429541,0.7370052413288045,0.7433432504340447
348,0.17242424242424242,0.85,0.8852505937377771,15.557684562168907,15.601783993574093,15.542037048296189,15.420900044325284,15.676030903142285,15.506884896358534,0.027325600213888985,0.4263115828664343,0.7439944680737639,0.7443955454949943,0.7508132646370337
349,0.17393939393939395,0.85,0.8978434258380332,15.575199479953632,15.597401783621514,15.626318104083213,15.503130234646038,15.762211585688553,15.557343877429728,0.027147042871201076,0.4249072905085833,0.7516928399566459,0.7550089723690038,0.7615748695442113
350,0.17545454545454547,0.85,0.9110102878882794,15.58898737438537,15.602105807492476,15.622133018962922,15.498748024693459,15.7585622868773,15.596215088612048,0.02702165068040389,0.42392112386530806,0.7590943180886492,0.7613817355201626,0.768030939739222
351,0.17696969696969697,0.85,0.9246771937233939,15.61281885556969,15.62024024364242,15.627092111613406,15.503452048564421,15.764074519685936,15.626631788219255,0.026978145053221464,0.42357896700490616,0.7663273254748364,0.7682004876416018,0.7749343029879281
352,0.1784848484848485,0.85,0.9387673473727071,15.635634976620823,15.659023890796007,15.64556644531107,15.521586484714366,15.78311586292438,15.651860650917145,0.027064803418095588,0.42426050537070326,0.774069891071595,0.7756934879030489,0.7825130676146852
353,0.18000000000000002,0.85,0.9532015745857018,15.661902802998853,15.658935265278032,15.684822104029989,15.560370131867952,15.822948823298116,15.67584353952362,0.026895752032411815,0.4229309741096183,0.7817817488310412,0.7842411052014996,0.7911474411649059
354,0.18151515151515152,0.85,0.9678987677215519,15.69475403207114,15.682040931088066,15.684967630527147,15.561114150844958,15.82284565304955,15.695001831323719,0.026876372310703778,0.422778559234474,0.7896868500838647,0.7908497988792729,0.7978017294761515
355,0.18303030303030304,0.85,0.982776341502608,15.694225953548383,15.667227725082174,15.70845439394044,15.584219816654992,15.846919320478326,15.712781129935868,0.026599630506407405,0.42060207970682695,0.7979487740211254,0.7986453244057261,0.8056851237010867
356,0.18454545454545457,0.85,0.9977506970709058,15.71356993753194,15.744555755555497,15.693767524961771,15.5694066106491,15.83281860374096,15.726416912930983,0.0269451289389997,0.4233193065720748,0.8045272395379601,0.8045037392846566,0.8116318627675292
357,0.18606060606060607,0.85,1.0127376917400985,15.769318113456908,15.745148431818842,15.77184410324082,15.644164686236822,15.91404683711195,15.746885328611782,0.02676116438433561,0.4218724883435924,0.8121323183202535,0.815144131261773,0.8224936664972
358,0.1875757575757576,0.85,1.0276531118032266,15.800073808238896,15.787875784857412,15.772649625673882,15.644757362500167,15.91542594134665,15.765943421302914,0.02686740360877497,0.4227080234649062,0.8216504976624432,0.8218240840313243,0.8292633550247118
359,0.1890909090909091,0.85,1.0424131457395622,15.832328219909277,15.809263709328606,15.815882719571091,15.687484715538737,15.959220892105076,15.787573361520678,0.02682066783140589,0.4223404625793685,0.8299028666953763,0.8307332337552491,0.838262107464105
360,0.1906060606060606,0.85,1.056934855161518,15.86627488516444,15.851943484620405,15.837611407998327,15.711442594895532,15.978926236346053,15.811791134683766,0.026923011399774457,0.42314535969965317,0.8382604756164086,0.838540199968935,0.8460222729513188
